shipment_id,order_line_key,shipment_date,Customer_Key,Plant_Key,Material_Key,Delivery_Qty,Ship_Method,Carrier,Tracking_Number
34123,35044,2025-01-13,47383,10,6891,87,Parcel,DHL,TRK4297829709
34124,35045,2026-12-18,26820,19,5648,526,Air,FedEx,TRK3982991272
34125,35047,2026-11-26,5047,9,302,29,Parcel,UPS,TRK6475612089
34126,35047,2026-11-28,5047,9,302,53,LTL,XPO,TRK1582759462
34127,35048,2025-03-13,8323,31,5742,670,FTL,FedEx,TRK2996963034
34128,35049,2026-06-18,38262,3,4120,450,LTL,Maersk,TRK3206204604
34129,35049,2026-06-20,38262,3,4120,205,FTL,Maersk,TRK7533374498
34130,35050,2026-06-24,39601,7,2608,263,FTL,XPO,TRK8150515673
34131,35051,2025-10-02,7224,31,5598,294,Parcel,UPS,TRK2533514545
34132,35052,2025-09-20,38900,19,1611,222,FTL,UPS,TRK5117432750
34133,35052,2025-09-22,38900,19,1611,123,LTL,XPO,TRK8512223661
34134,35055,2026-12-18,5887,13,2261,624,LTL,UPS,TRK6774562104
34135,35056,2025-10-21,43662,23,3628,138,Air,UPS,TRK1577707830
34136,35057,2026-02-26,23181,11,2757,411,Air,FedEx,TRK6277547573
34137,35058,2025-12-03,8645,16,2578,133,FTL,DB Schenker,TRK7093167758
34138,35058,2025-12-05,8645,16,2578,267,LTL,FedEx,TRK9766438644
34139,35059,2025-01-17,40933,10,2343,372,Parcel,DB Schenker,TRK8932260643
34140,35060,2025-02-18,6601,9,4828,355,Parcel,UPS,TRK4282664174
34141,35061,2026-01-07,39057,3,4564,51,LTL,UPS,TRK8626557374
34142,35061,2026-01-09,39057,3,4564,484,FTL,UPS,TRK8419851997
34143,35062,2026-03-19,4808,5,7551,47,Air,Maersk,TRK7468752339
34144,35062,2026-03-21,4808,5,7551,57,Parcel,XPO,TRK2937215907
34145,35063,2025-01-25,44319,33,330,56,LTL,DB Schenker,TRK2530936299
34146,35065,2026-10-23,615,19,8581,97,Parcel,UPS,TRK5950063756
34147,35065,2026-10-25,615,19,8581,420,FTL,Maersk,TRK1752290641
34148,35066,2027-01-15,560,15,4061,58,Air,UPS,TRK7590449660
34149,35066,2027-01-17,560,15,4061,71,LTL,UPS,TRK3550772413
34150,35068,2025-09-02,22301,24,5276,1,Air,FedEx,TRK3126426074
34151,35068,2025-09-04,22301,24,5276,200,Parcel,XPO,TRK3212080856
34152,35069,2025-08-05,20477,7,4520,79,Parcel,UPS,TRK7388335960
34153,35070,2026-05-12,7143,17,6105,193,Parcel,DB Schenker,TRK9275915944
34154,35071,2026-04-13,134,33,3133,435,Parcel,Maersk,TRK4991016007
34155,35072,2025-04-09,3261,1,7217,55,FTL,UPS,TRK3424529946
34156,35073,2025-08-23,39730,35,4907,307,FTL,FedEx,TRK9343510413
34157,35074,2025-06-21,2097,7,6729,166,LTL,FedEx,TRK7359602427
34158,35075,2026-05-11,7382,6,5810,158,FTL,DHL,TRK6942945694
34159,35076,2025-11-04,10320,21,520,561,Air,UPS,TRK6809347660
34160,35077,2026-11-01,7638,4,223,139,FTL,FedEx,TRK3956649116
34161,35078,2024-11-05,7569,15,6923,232,LTL,XPO,TRK1903449817
34162,35079,2024-10-02,9899,7,3247,242,FTL,DB Schenker,TRK1077979150
34163,35081,2025-07-07,18729,22,2426,69,Air,FedEx,TRK9970102090
34164,35082,2026-06-21,4123,35,2418,132,LTL,UPS,TRK5086344780
34165,35083,2026-04-29,35010,30,8307,161,FTL,Maersk,TRK9505216231
34166,35084,2026-08-21,2965,4,6170,159,FTL,DB Schenker,TRK6379600632
34167,35085,2025-06-29,21445,8,6137,249,Parcel,XPO,TRK1872005019
34168,35086,2025-01-30,39910,27,5322,174,Air,Maersk,TRK2374402949
34169,35087,2024-12-20,16255,29,4252,16,Air,FedEx,TRK2714291595
34170,35087,2024-12-22,16255,29,4252,389,Air,XPO,TRK1026146435
34171,35088,2026-08-31,29197,25,4127,230,Air,FedEx,TRK7969480397
34172,35088,2026-09-02,29197,25,4127,198,Air,FedEx,TRK1749928932
34173,35089,2025-04-25,1702,27,7482,445,Air,Maersk,TRK3568265058
34174,35090,2025-05-14,8997,11,5698,35,FTL,Maersk,TRK8913217390
34175,35090,2025-05-16,8997,11,5698,123,LTL,DB Schenker,TRK3294650993
34176,35092,2024-10-03,9071,1,4199,185,LTL,Maersk,TRK5231877413
34177,35092,2024-10-05,9071,1,4199,572,Parcel,XPO,TRK1920109387
34178,35093,2025-01-06,1712,23,8613,470,FTL,UPS,TRK9211895054
34179,35094,2025-06-12,34904,6,6475,87,LTL,FedEx,TRK5733516293
34180,35094,2025-06-14,34904,6,6475,65,Parcel,XPO,TRK4199077192
34181,35095,2025-04-03,45807,27,204,28,Air,DB Schenker,TRK4440985729
34182,35096,2026-03-09,8071,2,6505,89,Parcel,FedEx,TRK5489021468
34183,35097,2026-09-18,373,21,6739,519,Parcel,DHL,TRK2531202090
34184,35098,2026-12-12,6932,23,8919,412,FTL,XPO,TRK4682882545
34185,35100,2026-11-14,5869,3,2293,423,Parcel,DB Schenker,TRK7976865096
34186,35101,2025-07-15,32294,11,4157,553,LTL,Maersk,TRK6289120263
34187,35102,2024-09-11,9427,10,937,679,Parcel,FedEx,TRK3911248012
34188,35103,2025-09-13,8260,3,827,244,LTL,UPS,TRK3768181661
34189,35103,2025-09-15,8260,3,827,302,LTL,DB Schenker,TRK3884685416
34190,35104,2025-03-13,3906,30,6685,640,FTL,XPO,TRK8405396062
34191,35107,2025-10-21,24947,7,386,93,Air,DHL,TRK6637301063
34192,35107,2025-10-23,24947,7,386,49,Parcel,XPO,TRK4148746344
34193,35108,2025-03-09,30462,3,3376,5,Parcel,DHL,TRK9864469780
34194,35108,2025-03-11,30462,3,3376,149,FTL,XPO,TRK1536266834
34195,35110,2025-03-12,20185,5,2171,128,Air,Maersk,TRK3683031766
34196,35111,2026-03-06,8013,19,3866,72,LTL,DB Schenker,TRK3808071179
34197,35112,2025-08-16,2553,2,5541,450,Parcel,Maersk,TRK9714876888
34198,35113,2025-07-24,8833,26,3627,493,FTL,DHL,TRK2465042254
34199,35114,2024-10-14,45926,35,219,105,FTL,DB Schenker,TRK2761057574
34200,35115,2026-01-02,3771,34,4620,590,FTL,DHL,TRK3877781887
34201,35116,2026-10-12,33829,3,7648,340,Parcel,DB Schenker,TRK1478646476
34202,35116,2026-10-14,33829,3,7648,196,LTL,XPO,TRK8590312582
34203,35119,2025-11-29,4982,28,4140,413,Parcel,FedEx,TRK7455226474
34204,35120,2024-10-16,21002,26,5792,245,FTL,XPO,TRK7621392691
34205,35120,2024-10-18,21002,26,5792,237,FTL,FedEx,TRK7204183842
34206,35121,2026-10-14,36480,5,7300,226,FTL,DHL,TRK2686385741
34207,35122,2027-01-03,11017,11,1085,12,Parcel,FedEx,TRK1633364185
34208,35123,2025-11-15,6028,5,7131,80,LTL,XPO,TRK7356704956
34209,35123,2025-11-17,6028,5,7131,111,FTL,UPS,TRK9508697765
34210,35124,2026-03-01,49213,4,9037,80,FTL,FedEx,TRK3115570236
34211,35125,2026-04-15,6939,13,4386,98,Parcel,UPS,TRK8728073496
34212,35126,2026-09-27,13860,35,1361,119,LTL,DB Schenker,TRK4391321332
34213,35127,2026-12-22,35626,34,6465,425,FTL,DHL,TRK1928288014
34214,35129,2026-06-09,47451,11,3544,6,FTL,XPO,TRK7327942124
34215,35129,2026-06-11,47451,11,3544,63,FTL,UPS,TRK7156591926
34216,35131,2025-06-29,2559,2,4047,14,FTL,DHL,TRK5589158538
34217,35133,2026-07-27,6124,11,7539,20,Air,FedEx,TRK7124667426
34218,35133,2026-07-29,6124,11,7539,297,LTL,FedEx,TRK1997629586
34219,35135,2025-09-15,4151,16,7437,204,Air,DHL,TRK5076656882
34220,35136,2026-09-19,1106,24,1888,650,Parcel,DB Schenker,TRK7547395974
34221,35139,2026-04-01,12726,26,1309,136,LTL,Maersk,TRK5326765831
34222,35139,2026-04-03,12726,26,1309,90,Air,Maersk,TRK9625576921
34223,35140,2024-12-29,7935,28,6559,95,LTL,FedEx,TRK6816738598
34224,35141,2025-11-13,14096,18,5300,18,Parcel,Maersk,TRK1971342615
34225,35141,2025-11-15,14096,18,5300,314,LTL,DHL,TRK8779337624
34226,35143,2024-09-23,3577,24,7561,195,Air,DB Schenker,TRK3912599835
34227,35144,2025-05-03,1427,33,4923,161,Parcel,XPO,TRK7185715023
34228,35144,2025-05-05,1427,33,4923,522,Parcel,UPS,TRK1509471001
34229,35145,2026-10-12,8044,9,6523,39,Air,FedEx,TRK7774540505
34230,35146,2026-08-09,1329,11,9245,364,Parcel,FedEx,TRK2852745273
34231,35147,2025-09-09,49816,14,4288,660,LTL,DHL,TRK5635412700
34232,35148,2024-10-22,4975,35,4031,24,Parcel,FedEx,TRK1368013817
34233,35149,2026-05-04,8776,22,5539,50,FTL,UPS,TRK4895855516
34234,35150,2025-06-26,2357,10,9738,491,FTL,DB Schenker,TRK4127402685
34235,35152,2026-01-17,744,5,3650,133,LTL,XPO,TRK3120042378
34236,35154,2025-11-26,2019,13,420,143,LTL,UPS,TRK4232757747
34237,35154,2025-11-28,2019,13,420,364,Parcel,DHL,TRK5243049366
34238,35155,2026-10-24,6482,19,4674,425,Air,XPO,TRK8463536133
34239,35156,2026-03-15,26403,23,84,487,Air,Maersk,TRK8527344581
34240,35157,2025-05-10,25858,29,1921,317,FTL,DHL,TRK4602634873
34241,35158,2024-10-11,18137,8,3639,244,LTL,FedEx,TRK5554418159
34242,35159,2025-03-26,15971,25,4714,555,LTL,UPS,TRK2248869460
34243,35160,2024-10-30,13222,3,8446,178,FTL,DB Schenker,TRK9456967888
34244,35161,2025-10-29,2953,35,165,130,LTL,XPO,TRK6807333191
34245,35162,2025-05-19,1230,4,2417,551,FTL,FedEx,TRK9757373210
34246,35163,2025-03-14,6176,22,6941,283,LTL,DB Schenker,TRK8658637847
34247,35164,2026-01-27,49328,21,9184,430,Parcel,FedEx,TRK1036892347
34248,35165,2026-07-01,19494,25,3086,99,LTL,DHL,TRK3003300538
34249,35166,2025-09-16,5569,17,4835,214,FTL,UPS,TRK3644092898
34250,35167,2025-06-14,3262,2,6083,593,LTL,DHL,TRK5450487060
34251,35168,2025-10-06,5269,32,3806,474,LTL,DHL,TRK2808351713
34252,35169,2024-11-16,5621,5,8606,114,LTL,DB Schenker,TRK6247755138
34253,35170,2024-12-25,14059,4,9678,659,Air,DHL,TRK2506979270
34254,35172,2024-09-21,21407,5,7513,187,Parcel,UPS,TRK2920795573
34255,35173,2025-01-22,7525,13,7716,662,Air,UPS,TRK8528617794
34256,35175,2026-08-28,1459,29,2921,632,Air,FedEx,TRK1381019004
34257,35177,2026-06-22,14663,5,2754,291,Air,FedEx,TRK8685787469
34258,35178,2025-06-24,4266,15,522,662,Air,DHL,TRK7920780379
34259,35179,2026-09-22,29085,21,252,509,Parcel,UPS,TRK3535943437
34260,35180,2025-08-09,37186,4,2250,508,Parcel,DHL,TRK1804720447
34261,35181,2025-01-25,25764,11,1732,270,Parcel,Maersk,TRK8703910644
34262,35182,2025-03-18,39793,27,9192,606,Parcel,XPO,TRK3975237924
34263,35183,2026-04-13,18334,14,5110,41,LTL,DHL,TRK1510032722
34264,35183,2026-04-15,18334,14,5110,661,FTL,UPS,TRK1304802040
34265,35184,2025-11-05,1603,8,7817,526,LTL,Maersk,TRK6231405423
34266,35185,2025-11-25,8574,16,2098,335,Air,DHL,TRK7097804564
34267,35186,2024-09-30,3008,27,7910,237,FTL,DHL,TRK2087347206
34268,35187,2026-06-13,3433,7,6451,56,Air,DB Schenker,TRK4570292866
34269,35187,2026-06-15,3433,7,6451,380,Parcel,DB Schenker,TRK4724105347
34270,35188,2025-12-13,28193,26,9078,42,LTL,XPO,TRK2879129451
34271,35189,2024-10-21,11325,33,997,595,FTL,Maersk,TRK7695958828
34272,35192,2026-12-19,8011,25,4422,608,Air,Maersk,TRK3404365143
34273,35193,2026-10-31,39839,11,6282,52,FTL,Maersk,TRK4954295484
34274,35193,2026-11-02,39839,11,6282,634,Parcel,UPS,TRK1615412979
34275,35194,2024-10-06,4542,35,6846,307,Parcel,DHL,TRK7906083168
34276,35194,2024-10-08,4542,35,6846,443,FTL,XPO,TRK9252570137
34277,35195,2025-01-20,8971,23,9291,589,LTL,DB Schenker,TRK1593883507
34278,35197,2025-12-21,22194,23,8210,299,Parcel,UPS,TRK4452334922
34279,35198,2025-05-03,48565,26,4791,442,Parcel,FedEx,TRK6632231311
34280,35199,2026-12-17,13978,35,342,333,FTL,XPO,TRK6888191390
34281,35200,2026-04-09,1082,1,1697,336,FTL,DB Schenker,TRK5730018814
34282,35202,2025-07-24,14835,17,5549,6,Air,DB Schenker,TRK4209571785
34283,35202,2025-07-26,14835,17,5549,4,LTL,FedEx,TRK5999680043
34284,35203,2025-11-04,9311,20,6200,527,Parcel,Maersk,TRK8481481644
34285,35204,2025-07-30,7128,7,6336,1,FTL,DHL,TRK8106770050
34286,35205,2025-02-12,9239,24,4635,672,LTL,Maersk,TRK9342539620
34287,35206,2025-07-05,8778,24,9185,118,Parcel,UPS,TRK4138801564
34288,35206,2025-07-07,8778,24,9185,501,FTL,UPS,TRK4386772941
34289,35207,2027-01-18,8199,13,6292,423,LTL,UPS,TRK6796890256
34290,35208,2026-07-19,4825,21,7198,5,FTL,FedEx,TRK1640487817
34291,35209,2025-09-22,34817,15,6253,122,LTL,Maersk,TRK3571403116
34292,35209,2025-09-24,34817,15,6253,447,FTL,DHL,TRK5330070388
34293,35210,2024-08-31,14758,27,1442,540,FTL,Maersk,TRK1343822264
34294,35211,2026-08-22,35346,29,4263,57,Parcel,DB Schenker,TRK2410741018
34295,35212,2026-09-08,2766,17,8015,62,Air,FedEx,TRK1405047403
34296,35213,2025-05-10,41829,35,8565,334,LTL,FedEx,TRK9858015336
34297,35214,2026-01-15,9189,35,2286,80,FTL,XPO,TRK4431540388
34298,35215,2026-03-03,10664,15,3761,28,LTL,FedEx,TRK1142274548
34299,35216,2026-08-05,37376,32,4220,349,Parcel,DB Schenker,TRK7480499937
34300,35216,2026-08-07,37376,32,4220,191,Parcel,UPS,TRK1957514928
34301,35217,2026-01-22,18088,4,5544,551,FTL,Maersk,TRK7226290088
34302,35218,2025-06-11,3898,14,7336,234,Air,DHL,TRK7905566628
34303,35219,2025-07-12,36370,8,2807,15,LTL,Maersk,TRK1213817527
34304,35220,2026-09-02,25120,17,9653,121,LTL,Maersk,TRK2048968330
34305,35221,2024-10-30,1799,17,8897,670,Air,DHL,TRK2443076762
34306,35222,2026-01-31,33135,34,2080,322,Air,DB Schenker,TRK9652043278
34307,35222,2026-02-02,33135,34,2080,304,LTL,DHL,TRK3957927206
34308,35224,2025-10-02,47311,10,6006,367,LTL,FedEx,TRK3988317671
34309,35225,2026-07-01,22225,10,8392,320,Parcel,FedEx,TRK9101822389
34310,35226,2025-01-26,29221,28,5043,97,FTL,DHL,TRK5703564327
34311,35226,2025-01-28,29221,28,5043,229,FTL,Maersk,TRK7081023957
34312,35227,2025-07-21,5922,8,1879,408,LTL,UPS,TRK7975545771
34313,35227,2025-07-23,5922,8,1879,336,Parcel,Maersk,TRK2368812602
34314,35229,2025-03-02,5225,27,7138,587,FTL,XPO,TRK2932307613
34315,35230,2027-02-16,27756,8,3519,553,Parcel,Maersk,TRK2788690466
34316,35231,2026-06-19,12504,19,9651,226,LTL,DB Schenker,TRK3891721241
34317,35232,2026-02-09,42863,11,9387,80,Parcel,Maersk,TRK2416571821
34318,35232,2026-02-11,42863,11,9387,379,Parcel,UPS,TRK6435020479
34319,35233,2024-10-06,3748,2,4600,621,Parcel,Maersk,TRK2321313429
34320,35234,2024-10-23,37176,1,5052,178,LTL,Maersk,TRK1626762453
34321,35234,2024-10-25,37176,1,5052,561,LTL,XPO,TRK8068525963
34322,35235,2026-04-18,189,18,6170,357,FTL,DHL,TRK5557624935
34323,35236,2026-08-18,6023,7,3560,215,Parcel,UPS,TRK4885482264
34324,35238,2026-06-12,813,7,4678,420,Parcel,FedEx,TRK4316116945
34325,35239,2025-12-25,1197,19,5636,124,LTL,DB Schenker,TRK7601154483
34326,35240,2025-02-07,26756,13,4612,352,FTL,DB Schenker,TRK2054404031
34327,35241,2026-08-27,11053,19,5328,387,Air,DHL,TRK1918530303
34328,35243,2025-05-01,43526,4,2249,140,Air,UPS,TRK1691929826
34329,35243,2025-05-03,43526,4,2249,431,LTL,FedEx,TRK7396922325
34330,35245,2026-03-17,5548,18,2669,421,FTL,XPO,TRK5402055128
34331,35246,2025-07-16,7688,18,6459,313,Parcel,FedEx,TRK6658566006
34332,35246,2025-07-18,7688,18,6459,476,Parcel,Maersk,TRK2808921281
34333,35247,2026-02-24,33188,6,5523,136,FTL,XPO,TRK1013444351
34334,35249,2026-10-07,8181,21,455,15,Parcel,DB Schenker,TRK5643040594
34335,35249,2026-10-09,8181,21,455,27,FTL,XPO,TRK8329990087
34336,35250,2024-12-17,1318,18,4783,251,FTL,Maersk,TRK1242345932
34337,35251,2027-01-18,43985,22,3434,85,FTL,DB Schenker,TRK4544224185
34338,35252,2026-11-18,25979,19,9192,181,FTL,DB Schenker,TRK8916731995
34339,35252,2026-11-20,25979,19,9192,215,FTL,XPO,TRK6760014288
34340,35253,2025-03-11,593,14,8419,487,Air,XPO,TRK9438206096
34341,35253,2025-03-13,593,14,8419,286,Air,Maersk,TRK1198869720
34342,35254,2024-10-27,9924,18,8409,162,Air,DHL,TRK1445039838
34343,35254,2024-10-29,9924,18,8409,78,Parcel,FedEx,TRK5600290938
34344,35255,2026-03-05,1301,9,9697,403,Air,XPO,TRK7626301739
34345,35256,2025-07-07,43751,21,4480,257,FTL,XPO,TRK9533161002
34346,35257,2025-04-07,5870,3,924,294,FTL,DHL,TRK6995437490
34347,35258,2025-01-14,47842,3,4441,450,Air,FedEx,TRK6934418505
34348,35259,2025-02-25,8671,33,6593,527,Air,DHL,TRK2144625170
34349,35260,2025-10-28,4083,27,837,589,Air,XPO,TRK8414562473
34350,35261,2026-03-05,49735,7,7268,130,FTL,Maersk,TRK9873883263
34351,35266,2026-03-07,1551,33,1723,120,FTL,XPO,TRK2644200638
34352,35269,2025-05-24,15248,7,218,93,Air,DB Schenker,TRK8600461067
34353,35269,2025-05-26,15248,7,218,242,FTL,Maersk,TRK7065556112
34354,35271,2026-10-06,35173,24,7573,470,FTL,Maersk,TRK9987496730
34355,35272,2027-01-26,4950,32,5903,93,Parcel,DHL,TRK8782000444
34356,35273,2026-12-31,49737,33,4533,196,Parcel,XPO,TRK7040587450
34357,35274,2025-05-03,6438,7,1445,628,LTL,DHL,TRK6221526565
34358,35275,2025-06-02,49024,24,3942,254,Parcel,FedEx,TRK7674265364
34359,35276,2024-10-08,31981,29,7900,122,Parcel,DHL,TRK7104042654
34360,35276,2024-10-10,31981,29,7900,54,FTL,XPO,TRK1643875620
34361,35277,2025-01-29,981,1,6212,634,Parcel,XPO,TRK9907097781
34362,35278,2025-03-19,1816,1,9804,166,Air,Maersk,TRK6595731061
34363,35279,2026-06-16,3084,16,3893,184,Air,DB Schenker,TRK6566642919
34364,35281,2025-02-04,5414,18,7657,206,Parcel,UPS,TRK7177063474
34365,35282,2025-12-08,3169,4,2421,184,FTL,FedEx,TRK8756855627
34366,35283,2026-03-28,1080,12,2781,104,Air,UPS,TRK3729813556
34367,35283,2026-03-30,1080,12,2781,587,LTL,UPS,TRK3712867803
34368,35284,2025-11-01,12209,34,3559,500,Air,XPO,TRK6221470267
34369,35285,2025-12-06,17382,11,3655,285,Air,DHL,TRK5741025525
34370,35285,2025-12-08,17382,11,3655,179,Air,Maersk,TRK6207601296
34371,35286,2026-01-20,32241,1,7529,10,Air,Maersk,TRK2987393234
34372,35286,2026-01-22,32241,1,7529,112,LTL,DB Schenker,TRK1701680967
34373,35287,2026-01-09,7302,6,3032,421,Parcel,XPO,TRK6283345618
34374,35290,2025-10-04,10876,34,3257,68,Air,UPS,TRK4321552136
34375,35290,2025-10-06,10876,34,3257,332,FTL,XPO,TRK6687855623
34376,35291,2025-01-23,9232,16,9438,346,FTL,UPS,TRK8704388048
34377,35292,2025-01-29,3183,34,7699,192,Air,DHL,TRK6225047690
34378,35292,2025-01-31,3183,34,7699,261,Parcel,FedEx,TRK1433319909
34379,35293,2025-11-07,27233,21,5088,83,LTL,Maersk,TRK8413472958
34380,35294,2025-09-20,1108,12,7337,422,Air,Maersk,TRK1585859764
34381,35295,2026-11-29,8105,9,9914,4,LTL,Maersk,TRK3969327474
34382,35295,2026-12-01,8105,9,9914,24,Air,DB Schenker,TRK4353936139
34383,35297,2026-09-22,31734,22,5069,127,Parcel,UPS,TRK2543785825
34384,35297,2026-09-24,31734,22,5069,362,Parcel,DB Schenker,TRK3744740169
34385,35299,2025-06-09,1265,27,2288,408,Parcel,DB Schenker,TRK4881864335
34386,35300,2024-11-30,3899,10,2462,340,Parcel,DB Schenker,TRK4781066745
34387,35301,2025-07-16,21052,17,8644,565,FTL,FedEx,TRK8528791232
34388,35302,2024-10-21,42568,23,8130,24,LTL,FedEx,TRK1514910666
34389,35302,2024-10-23,42568,23,8130,12,Air,XPO,TRK4644323977
34390,35304,2025-02-06,38779,7,1893,134,LTL,UPS,TRK5314387444
34391,35305,2025-05-08,37831,31,4620,130,Air,Maersk,TRK9218660369
34392,35306,2025-02-14,9146,22,4326,186,LTL,XPO,TRK9432931627
34393,35307,2025-02-25,40023,28,7899,547,FTL,DHL,TRK2134540812
34394,35308,2025-07-13,17018,26,9252,403,LTL,XPO,TRK7437818574
34395,35309,2027-01-25,19428,18,4566,9,LTL,XPO,TRK8724664058
34396,35309,2027-01-27,19428,18,4566,185,LTL,UPS,TRK9242194346
34397,35310,2026-06-24,43464,32,3362,458,Parcel,DB Schenker,TRK8055710397
34398,35311,2026-05-27,37585,19,8741,573,Air,UPS,TRK2250413103
34399,35312,2025-12-11,2225,12,6084,517,LTL,FedEx,TRK4068430097
34400,35313,2025-08-22,27541,19,1056,69,FTL,Maersk,TRK4676168542
34401,35314,2026-03-24,20310,18,7122,267,LTL,Maersk,TRK2480613545
34402,35316,2026-01-09,2196,26,7777,222,Parcel,UPS,TRK3897547755
34403,35317,2026-07-01,28198,14,644,268,FTL,UPS,TRK4661072838
34404,35317,2026-07-03,28198,14,644,515,Air,DB Schenker,TRK1708695021
34405,35318,2027-01-01,41521,25,452,176,LTL,Maersk,TRK6125960511
34406,35319,2026-10-29,7568,22,7156,312,Air,DHL,TRK4312295412
34407,35319,2026-10-31,7568,22,7156,456,Air,DB Schenker,TRK3831892765
34408,35322,2026-12-04,9188,3,2143,368,FTL,Maersk,TRK7990506139
34409,35323,2025-07-08,2642,33,1440,276,FTL,UPS,TRK3660145978
34410,35325,2025-04-11,3601,23,6609,439,LTL,DHL,TRK5031749701
34411,35327,2027-01-27,12355,20,6807,408,Air,UPS,TRK9241249950
34412,35329,2025-07-21,2064,26,4268,434,Parcel,XPO,TRK7876686312
34413,35330,2025-03-02,4151,33,1944,551,Parcel,DHL,TRK7888042448
34414,35331,2026-09-24,10069,6,583,139,Parcel,UPS,TRK5270355292
34415,35332,2026-03-25,32793,28,2620,67,Air,DB Schenker,TRK6327280016
34416,35333,2026-12-06,1766,13,4746,52,Air,FedEx,TRK4038946616
34417,35333,2026-12-08,1766,13,4746,257,FTL,UPS,TRK2162985455
34418,35334,2026-07-14,9116,29,8555,315,Parcel,UPS,TRK9884200161
34419,35334,2026-07-16,9116,29,8555,344,Parcel,UPS,TRK6496732716
34420,35335,2026-02-26,17177,22,3854,15,Parcel,FedEx,TRK5536524022
34421,35335,2026-02-28,17177,22,3854,88,Air,Maersk,TRK2041105457
34422,35336,2026-08-28,29340,17,1185,336,FTL,UPS,TRK5207492552
34423,35336,2026-08-30,29340,17,1185,292,LTL,FedEx,TRK8616576135
34424,35339,2025-06-09,48055,12,6700,507,Air,Maersk,TRK3680402429
34425,35340,2026-12-10,35711,27,5380,300,FTL,DB Schenker,TRK6018438471
34426,35340,2026-12-12,35711,27,5380,291,LTL,XPO,TRK6302596205
34427,35341,2024-12-21,31793,9,9856,474,Parcel,UPS,TRK3917179611
34428,35342,2026-04-01,4400,8,3314,468,Parcel,DHL,TRK3267900728
34429,35343,2024-09-10,29562,21,2563,48,FTL,FedEx,TRK4850609410
34430,35345,2026-12-24,19092,8,5925,328,Air,FedEx,TRK9318814726
34431,35346,2026-02-01,33237,12,6346,161,LTL,UPS,TRK9385544132
34432,35347,2025-06-16,7671,22,7812,197,FTL,FedEx,TRK5399104284
34433,35348,2024-10-25,20823,28,2838,427,Air,UPS,TRK5929114500
34434,35349,2026-04-04,295,8,5301,665,Parcel,FedEx,TRK9543913751
34435,35351,2025-09-13,34752,4,4465,498,Air,DHL,TRK5396806006
34436,35352,2026-11-20,35981,8,6842,300,FTL,XPO,TRK7088974405
34437,35353,2026-10-28,22424,25,5927,139,Air,FedEx,TRK2300485794
34438,35353,2026-10-30,22424,25,5927,463,LTL,Maersk,TRK7738428503
34439,35354,2026-02-07,638,8,8403,76,LTL,DB Schenker,TRK8870281474
34440,35355,2026-04-08,11226,8,9096,396,Parcel,UPS,TRK1800300161
34441,35356,2025-09-12,32408,22,2484,274,FTL,UPS,TRK5051273807
34442,35357,2027-01-21,3621,2,4571,187,FTL,FedEx,TRK1895694015
34443,35357,2027-01-23,3621,2,4571,94,Air,FedEx,TRK8971160560
34444,35358,2026-05-20,14462,12,7824,303,Air,DB Schenker,TRK8771901039
34445,35360,2026-10-13,7628,6,4498,51,Parcel,DHL,TRK6185919032
34446,35361,2024-10-12,47076,35,7568,663,Air,Maersk,TRK3184094061
34447,35362,2025-06-18,4053,35,9982,22,LTL,DHL,TRK4482079219
34448,35365,2025-04-28,41935,18,9836,45,FTL,XPO,TRK1919280250
34449,35366,2025-03-13,27260,24,4605,334,FTL,XPO,TRK8419923538
34450,35367,2025-09-06,23183,15,7725,486,LTL,FedEx,TRK7215697245
34451,35368,2025-09-09,8417,35,9803,348,FTL,DHL,TRK4186209039
34452,35369,2027-02-10,3439,6,3993,198,Air,FedEx,TRK3498943675
34453,35371,2025-07-20,9914,19,7288,57,LTL,Maersk,TRK8097232393
34454,35372,2025-08-14,46677,18,5265,68,LTL,FedEx,TRK6283898598
34455,35373,2027-02-04,43532,23,6926,36,Parcel,Maersk,TRK9001353864
34456,35375,2026-08-23,37510,24,1250,130,FTL,XPO,TRK3269269165
34457,35376,2025-06-05,322,4,6964,1,Air,UPS,TRK2504802670
34458,35377,2025-08-15,5035,16,8246,447,FTL,XPO,TRK3740779908
34459,35378,2025-07-25,7260,27,7747,426,Parcel,UPS,TRK1741115457
34460,35379,2025-04-07,8739,35,2285,298,Air,DB Schenker,TRK1870052801
34461,35380,2026-03-19,9138,10,2904,467,FTL,FedEx,TRK9559806558
34462,35382,2025-02-21,45416,6,613,621,Air,Maersk,TRK8213417371
34463,35383,2025-06-17,28470,4,1505,124,Parcel,DHL,TRK7549150568
34464,35384,2025-06-01,319,35,4166,474,FTL,Maersk,TRK7380346257
34465,35385,2024-10-19,5574,13,4036,203,Air,FedEx,TRK7291377542
34466,35386,2026-11-26,32053,22,3643,63,FTL,UPS,TRK1147961204
34467,35386,2026-11-28,32053,22,3643,247,FTL,FedEx,TRK2521139079
